id;count;image_id;label;system:time_start;geometry;date;date_ymd;
47;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.792700212696258 39.75907512756594, -6.792521875637867 39.75907516294917, -6.792521875637868 39.75916429966291, -6.792700212696257 39.75916434251717, -6.792700212696258 39.75907512756594));13.01.2025 11:30;13.01.2025;
48;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.792700212696257 39.752698582496606, -6.792611044105824 39.75269863860276, -6.792611044105824 39.752877008721626, -6.792700212696256 39.752876952594406, -6.792700212696257 39.752698582496606));13.01.2025 11:30;13.01.2025;
0000000000000000004a;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.7929722144326625 39.767788185438015, -6.7927894631403944 39.76778816885484, -6.7927894631403944 39.76787737108892, -6.7929722144326625 39.76787738765031, -6.7929722144326625 39.767788185438015));13.01.2025 11:30;13.01.2025;
57;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.797640965131747 39.75844642450943, -6.797551708019069 39.75844641209162, -6.7975517080190695 39.75862476428221, -6.797640965131747 39.7586247766787, -6.797640965131747 39.75844642450943));13.01.2025 11:30;13.01.2025;
59;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.798269691785216 39.672657755727286, -6.7980912576923505 39.672657784962944, -6.7980912576923505 39.67274696829557, -6.798269691785215 39.67274693903867, -6.798269691785216 39.672657755727286));13.01.2025 11:30;13.01.2025;
60;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.80060621825702 39.76024336993085, -6.800517038810572 39.76024343375474, -6.800517038810572 39.760421780000435, -6.800606218257019 39.760421794411705, -6.80060621825702 39.76024336993085));13.01.2025 11:30;13.01.2025;
64;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.801863735052459 39.85330933253774, -6.801685372829592 39.853309327980796, -6.801685372829592 39.85339848231757, -6.801863735052459 39.85339848685326, -6.801863735052459 39.85330933253774));13.01.2025 11:30;13.01.2025;
0000000000000000006b;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.802853646114935 39.85483435593647, -6.802759967675492 39.85483430604265, -6.802759967675491 39.85501714167688, -6.802853646114936 39.8550171134129, -6.802853646114935 39.85483435593647));13.01.2025 11:30;13.01.2025;
0000000000000000006c;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.80303201154493 39.855106345351814, -6.802853646114935 39.85510634324255, -6.802853646114935 39.855195494806786, -6.803032011544929 39.855195496894794, -6.80303201154493 39.855106345351814));13.01.2025 11:30;13.01.2025;
0000000000000000006d;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8030320115449285 39.85034400978483, -6.80294282876873 39.85034400820093, -6.80294282876873 39.8505224032745, -6.803032011544929 39.850522404837136, -6.8030320115449285 39.85034400978483));13.01.2025 11:30;13.01.2025;
71;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.804378596423861 39.863819391899845, -6.8042002272975735 39.863819394195495, -6.804200227297574 39.86390861095153, -6.804378596423862 39.86390860863461, -6.804378596423861 39.863819391899845));13.01.2025 11:30;13.01.2025;
77;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.805725290954303 39.856452944759496, -6.805546918131766 39.856452947626536, -6.805546918131766 39.85654217502888, -6.805725290954304 39.85654217214056, -6.805725290954303 39.856452944759496));13.01.2025 11:30;13.01.2025;
78;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.805814477549152 39.86345822174438, -6.805636104481842 39.86345822643595, -6.805636104481841 39.86354736542714, -6.805814477549153 39.863547438837806, -6.805814477549152 39.86345822174438));13.01.2025 11:30;13.01.2025;
0000000000000000007d;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.80626482676125 39.85627461074279, -6.806086452457957 39.85627461449991, -6.806086452457956 39.856363763966755, -6.806264826761249 39.85636376018838, -6.80626482676125 39.85627461074279));13.01.2025 11:30;13.01.2025;
81;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.806536803554597 39.85411643648388, -6.806443201554086 39.854116385043255, -6.806443201554086 39.854294768222104, -6.806536803554597 39.85429474150494, -6.806536803554597 39.85411643648388));13.01.2025 11:30;13.01.2025;
86;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.807343911811522 39.86265115230865, -6.807165534546842 39.862651159451616, -6.807165534546842 39.862740299443615, -6.807343911811522 39.8627402922794, -6.807343911811522 39.86265115230865));13.01.2025 11:30;13.01.2025;
88;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.807343911811522 39.84980448996987, -6.807254723117993 39.849804492048044, -6.807254723117993 39.84998280953397, -6.807343911811522 39.849982807434515, -6.807343911811522 39.84980448996987));13.01.2025 11:30;13.01.2025;
0000000000000000008e;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8091409551718085 39.83525444346418, -6.808962572975902 39.83525436901907, -6.808962572975902 39.835343627093586, -6.8091409551718085 39.83534362335793, -6.8091409551718085 39.83525444346418));13.01.2025 11:30;13.01.2025;
0000000000000000008f;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.809319337857174 39.84126976294516, -6.809140955171809 39.841269768403095, -6.8091409551718085 39.84135893948825, -6.809319337857173 39.841358934009044, -6.809319337857174 39.84126976294516));13.01.2025 11:30;13.01.2025;
91;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8098589034961305 39.76482292902217, -6.809680519330292 39.7648229171583, -6.809680519330291 39.764912121702764, -6.80985890349613 39.76491205529579, -6.8098589034961305 39.76482292902217));13.01.2025 11:30;13.01.2025;
95;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.810755164620039 39.76464455480397, -6.81057677799514 39.764644544445986, -6.81057677799514 39.76473374914356, -6.810755164620039 39.764733759480215, -6.810755164620039 39.76464455480397));13.01.2025 11:30;13.01.2025;
96;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.810755164620039 39.847021973227584, -6.81057677799514 39.8470219825398, -6.81057677799514 39.8471111450282, -6.810755164620039 39.847111135694725, -6.810755164620039 39.847021973227584));13.01.2025 11:30;13.01.2025;
000000000000000000a5;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8126413347211345 39.83174952197421, -6.812462942921677 39.83174953090264, -6.812462942921678 39.83183871553125, -6.8126413347211345 39.83183870658153, -6.8126413347211345 39.83174952197421));13.01.2025 11:30;13.01.2025;
000000000000000000a8;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.813002534647714 39.84225961701348, -6.812824141857411 39.84225962907442, -6.812824141857411 39.842348876420296, -6.813002534647714 39.842348864338064, -6.813002534647714 39.84225961701348));13.01.2025 11:30;13.01.2025;
000000000000000000b1;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.813992451836901 39.83884401568838, -6.813903254022873 39.83884402220551, -6.813903254022874 39.8390268249991, -6.813992451836901 39.839026818460155, -6.813992451836901 39.83884401568838));13.01.2025 11:30;13.01.2025;
000000000000000000b6;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.814438360983574 39.838215232061614, -6.814259964254746 39.838215245639574, -6.814259964254746 39.83830442058693, -6.814438360983575 39.83830440698769, -6.814438360983574 39.838215232061614));13.01.2025 11:30;13.01.2025;
000000000000000000b8;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.814710371969788 39.76590200555775, -6.814621173171166 39.76590200398461, -6.814621173171165 39.76608040861558, -6.814710371969788 39.7660804101674, -6.814710371969788 39.76590200555775));13.01.2025 11:30;13.01.2025;
000000000000000000ba;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8152499005830585 39.764733744272604, -6.815067086628314 39.76473368812981, -6.815067086628314 39.764822892160936, -6.8152499005830585 39.76482287003272, -6.8152499005830585 39.764733744272604));13.01.2025 11:30;13.01.2025;
000000000000000000bc;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.815428300027097 39.765901995474486, -6.815249900583058 39.76590199349171, -6.815249900583059 39.76599119579713, -6.815428300027097 39.76599119775858, -6.815428300027097 39.765901995474486));13.01.2025 11:30;13.01.2025;
000000000000000000c0;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.817046917157413 39.7645553634247, -6.816864098152243 39.76455538866956, -6.816864098152243 39.76464451449679, -6.817046917157412 39.764644567479245, -6.817046917157413 39.7645553634247));13.01.2025 11:30;13.01.2025;
000000000000000000c5;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.817492847243562 39.76374829827472, -6.817314442137467 39.76374829934469, -6.817314442137467 39.76383742629408, -6.817492847243562 39.76383742520281, -6.817492847243562 39.76374829827472));13.01.2025 11:30;13.01.2025;
000000000000000000cc;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.818843983372799 39.82456151791113, -6.818661159317692 39.82456148283369, -6.818661159317692 39.824650677243, -6.818843983372799 39.824650634126485, -6.818843983372799 39.82456151791113));13.01.2025 11:30;13.01.2025;
000000000000000000cd;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8188439833727985 39.837140623995225, -6.818661159317692 39.83714059200622, -6.818661159317693 39.8372297680015, -6.818843983372799 39.83722979996862, -6.8188439833727985 39.837140623995225));13.01.2025 11:30;13.01.2025;
000000000000000000ce;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.818933106197718 39.82860585099048, -6.8187502818921875 39.82860589523099, -6.818750281892187 39.828695083710315, -6.818933106197718 39.82869503944801, -6.818933106197718 39.82860585099048));13.01.2025 11:30;13.01.2025;
000000000000000000d3;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.821626471905568 39.762307931294785, -6.821448055465374 39.7623079391639, -6.821448055465374 39.76239714596948, -6.821626471905566 39.76239713807903, -6.821626471905568 39.762307931294785));13.01.2025 11:30;13.01.2025;
000000000000000000d7;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.82477009935663 39.75134751311301, -6.824591756070228 39.751347518982456, -6.824591756070227 39.75144112424207, -6.82477009935663 39.751441118350236, -6.82477009935663 39.75134751311301));13.01.2025 11:30;13.01.2025;
000000000000000000dd;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.828725340954847 39.75206986324346, -6.828542489143365 39.7520699061158, -6.828542489143365 39.752159048733816, -6.828725340954848 39.75215908410352, -6.828725340954847 39.75206986324346));13.01.2025 11:30;13.01.2025;
000000000000000000de;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.828903695564371 39.75179788222752, -6.828814477310285 39.75179789123244, -6.828814477310286 39.75197625532988, -6.828903695564372 39.75197624630361, -6.828903695564371 39.75179788222752));13.01.2025 11:30;13.01.2025;
000000000000000000df;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.829354041082932 39.750540414088626, -6.829171269283075 39.75054037461946, -6.829171269283075 39.75062959765527, -6.829354041082931 39.75062955883674, -6.829354041082932 39.750540414088626));13.01.2025 11:30;13.01.2025;
0.00E+00;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8294432600762525 39.75116911110691, -6.829260406248899 39.75116915503034, -6.829260406248899 39.75125829887411, -6.8294432600762525 39.751258333193796, -6.8294432600762525 39.75116911110691));13.01.2025 11:30;13.01.2025;
0.00E+00;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8294432600762525 39.75889674866558, -6.829260406248899 39.758896794480464, -6.829260406248899 39.75898592706953, -6.829443260076253 39.75898595948788, -6.8294432600762525 39.75889674866558));13.01.2025 11:30;13.01.2025;
0.00E+00;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.830428684219043 39.8051599446881, -6.8302503254329485 39.80515989500438, -6.830250325432948 39.80524911640817, -6.830428684219043 39.80524908787475, -6.830428684219043 39.8051599446881));13.01.2025 11:30;13.01.2025;
000000000000000000f6;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.832047347288818 39.81638792104678, -6.831868984070083 39.81638795503946, -6.831868984070083 39.816477159827876, -6.832047347288818 39.81647712581389, -6.832047347288818 39.81638792104678));13.01.2025 11:30;13.01.2025;
000000000000000000fa;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.832408573148649 39.81279388069996, -6.832225710995959 39.8127939449524, -6.832225710995959 39.812883076769616, -6.832408573148648 39.8128830906811, -6.832408573148649 39.81279388069996));13.01.2025 11:30;13.01.2025;
107;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.834201074683538 39.807402882852124, -6.834022705567688 39.807402840227894, -6.834022705567688 39.80749651487056, -6.834201074683539 39.80749647927984, -6.834201074683538 39.807402882852124));13.01.2025 11:30;13.01.2025;
109;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.834473086480849 39.8082144338936, -6.834294716620267 39.80821439193458, -6.834294716620267 39.80830360838731, -6.834473086480849 39.808303572133525, -6.834473086480849 39.8082144338936));13.01.2025 11:30;13.01.2025;
0000000000000000010c;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.834740683079354 39.79797184217054, -6.83456231248614 39.79797187641738, -6.83456231248614 39.79806102960855, -6.834740683079354 39.79806107354487, -6.834740683079354 39.79797184217054));13.01.2025 11:30;13.01.2025;
112;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.835458586718413 39.820071163977225, -6.83528021415978 39.82007120474659, -6.835280214159781 39.82016032556163, -6.835458586718414 39.82016036294705, -6.835458586718413 39.820071163977225));13.01.2025 11:30;13.01.2025;
114;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.835552230462551 39.798243859645474, -6.835369359485678 39.7982438477063, -6.835369359485678 39.79833307860768, -6.835552230462551 39.798333012320875, -6.835552230462551 39.798243859645474));13.01.2025 11:30;13.01.2025;
0000000000000000011c;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.83581974970798 39.79698197122301, -6.835641376160619 39.79698192889256, -6.83564137616062 39.79707561932782, -6.83581974970798 39.79707558343013, -6.83581974970798 39.79698197122301));13.01.2025 11:30;13.01.2025;
0000000000000000011e;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.835908895772058 39.79833302294975, -6.8357306037658665 39.7983330544807, -6.835730603765868 39.798422207004464, -6.835908895772058 39.79842225365609, -6.835908895772058 39.79833302294975));13.01.2025 11:30;13.01.2025;
0000000000000000012a;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.837527613223878 39.81737789220637, -6.837349235001373 39.8173778577295, -6.837349235001373 39.81746706041315, -6.837527613223878 39.81746701668927, -6.837527613223878 39.81737789220637));13.01.2025 11:30;13.01.2025;
0000000000000000012e;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.837884289345774 39.81611598027742, -6.837795140579236 39.81611592173196, -6.837795140579234 39.816298786858866, -6.837884289345773 39.816298767201474, -6.837884289345774 39.81611598027742));13.01.2025 11:30;13.01.2025;
132;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8382454657799085 39.78880841302968, -6.838067167380644 39.788808446320516, -6.838067167380644 39.788897612471644, -6.8382454657799085 39.78889757915948, -6.8382454657799085 39.78880841302968));13.01.2025 11:30;13.01.2025;
0000000000000000013e;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.842196290866835 39.79653604336067, -6.842107054409292 39.79653606920802, -6.842107054409292 39.79671437784567, -6.842196290866835 39.796714430182405, -6.842196290866835 39.79653604336067));13.01.2025 11:30;13.01.2025;
140;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8422899442923235 39.80048681239939, -6.842196290866835 39.800486786633165, -6.842196290866836 39.80066516191014, -6.8422899442923235 39.80066518765382, -6.8422899442923235 39.80048681239939));13.01.2025 11:30;13.01.2025;
143;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.842646646475065 39.804887922752435, -6.842468254242903 39.80488789412438, -6.842468254242903 39.804977114461224, -6.842646646475065 39.80497714306784, -6.842646646475065 39.804887922752435));13.01.2025 11:30;13.01.2025;
147;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.843453711792635 39.80327371468608, -6.84327539914685 39.80327376043476, -6.84327539914685 39.80336290483797, -6.843453711792634 39.803362937264744, -6.843453711792635 39.80327371468608));13.01.2025 11:30;13.01.2025;
148;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.844176128382402 39.80237301414713, -6.8439933150038605 39.80237301367982, -6.84399331500386 39.80246215931268, -6.844176128382401 39.80246215975808, -6.844176128382402 39.80237301414713));13.01.2025 11:30;13.01.2025;
149;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.844354443491502 39.73508962104496, -6.844265285875994 39.735089636578806, -6.844265285875995 39.7352679673523, -6.844354443491502 39.73526795179711, -6.844354443491502 39.73508962104496));13.01.2025 11:30;13.01.2025;
0000000000000000014c;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.844621998865848 39.79428864626054, -6.844443683025065 39.794288613671384, -6.844443683025065 39.79437784926511, -6.844621998865848 39.79437780362466, -6.844621998865848 39.79428864626054));13.01.2025 11:30;13.01.2025;
0000000000000000014e;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.845250770586492 39.792041245837005, -6.84516152994838 39.792041273788286, -6.84516152994838 39.79222405283878, -6.845250770586492 39.79222410307651, -6.845250770586492 39.792041245837005));13.01.2025 11:30;13.01.2025;
0000000000000000014f;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.84543358749047 39.79195208593921, -6.845250770586492 39.791952085136714, -6.845250770586492 39.792041245837005, -6.84543358749047 39.792041246617565, -6.84543358749047 39.79195208593921));13.01.2025 11:30;13.01.2025;
150;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.845611906038222 39.793749070544706, -6.84543358749047 39.79374911774542, -6.84543358749047 39.79383827579998, -6.845611906038222 39.79383830678668, -6.845611906038222 39.793749070544706));13.01.2025 11:30;13.01.2025;
155;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.848394392924202 39.781892375675035, -6.848305229785435 39.78189232207626, -6.848305229785435 39.782070671982, -6.848394392924202 39.78207072555921, -6.848394392924202 39.781892375675035));13.01.2025 11:30;13.01.2025;
156;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.849205946692321 39.7812636314917, -6.849023119213924 39.78126363474309, -6.849023119213923 39.78135281059232, -6.849205946692321 39.78135280731899, -6.849205946692321 39.7812636314917));13.01.2025 11:30;13.01.2025;
162;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.851899255234555 39.74955490591619, -6.851720919497954 39.749554953405436, -6.8517209194979545 39.749644096906984, -6.851899255234555 39.74964412766104, -6.851899255234555 39.74955490591619));13.01.2025 11:30;13.01.2025;
165;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.85243884651445 39.74685719555627, -6.852260427497077 39.74685716989651, -6.852260427497077 39.746946395529086, -6.852438846514451 39.74694634289935, -6.85243884651445 39.74685719555627));13.01.2025 11:30;13.01.2025;
167;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.852706353245515 39.78701137257813, -6.8525280153029495 39.78701135221103, -6.85252801530295 39.78710059746721, -6.852706353245514 39.78710053959621, -6.852706353245515 39.78701137257813));13.01.2025 11:30;13.01.2025;
169;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.853156699623178 39.74631762274571, -6.852978360449779 39.74631767163243, -6.852978360449779 39.746406819696155, -6.853156699623178 39.74640684905671, -6.853156699623178 39.74631762274571));13.01.2025 11:30;13.01.2025;
0000000000000000016a;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.855404142207053 39.78485766834093, -6.855314969488495 39.78485762115881, -6.855314969488495 39.78503603894435, -6.855404142207052 39.78503600788592, -6.855404142207053 39.78485766834093));13.01.2025 11:30;13.01.2025;
172;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.857201121165193 39.665291319213885, -6.857018353096332 39.66529130321225, -6.857018353096332 39.66538049016617, -6.857201121165192 39.665380506145794, -6.857201121165193 39.665291319213885));13.01.2025 11:30;13.01.2025;
0000000000000000017a;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.857829850502639 39.775065458639624, -6.857647080673395 39.775065470808435, -6.857647080673395 39.77515465466543, -6.857829850502639 39.77515464247466, -6.857829850502639 39.775065458639624));13.01.2025 11:30;13.01.2025;
180;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.859626896238621 39.769045687240535, -6.859537717751336 39.76904564179553, -6.859537717751335 39.76922402648712, -6.859626896238621 39.76922407191055, -6.859626896238621 39.769045687240535));13.01.2025 11:30;13.01.2025;
183;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.860255648938416 39.780902402457, -6.860072790502168 39.780902425199876, -6.860072790502169 39.78099605899758, -6.860255648938415 39.78099603623165, -6.860255648938416 39.780902402457));13.01.2025 11:30;13.01.2025;
184;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.861241047913208 39.77928821286594, -6.861062686651129 39.77928820539352, -6.861062686651129 39.77937738267866, -6.861241047913209 39.779377390129625, -6.861241047913208 39.77928821286594));13.01.2025 11:30;13.01.2025;
188;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.863488441556623 39.76374829843308, -6.863310074156242 39.76374829110476, -6.863310074156242 39.76383741254182, -6.863488441556623 39.76383741984867, -6.863488441556623 39.76374829843308));13.01.2025 11:30;13.01.2025;
0000000000000000018b;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.86447838948288 39.7769516384229, -6.864295601043117 39.776951662833895, -6.864295601043117 39.77704084313933, -6.86447838948288 39.77704081870637, -6.86447838948288 39.7769516384229));13.01.2025 11:30;13.01.2025;
0000000000000000018f;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.8648351311520335 39.77686246200338, -6.8646567600739035 39.776862460160544, -6.8646567600739035 39.77695164055265, -6.8648351311520335 39.77695164237403, -6.8648351311520335 39.77686246200338));13.01.2025 11:30;13.01.2025;
198;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.867711227474269 39.7607829860628, -6.867622037947656 39.760782946605865, -6.867622037947655 39.76096135344953, -6.8677112274742695 39.7609613146364, -6.867711227474269 39.7607829860628));13.01.2025 11:30;13.01.2025;
000000000000000001a7;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.871662036512695 39.76661989478921, -6.8715728415934185 39.766619937695346, -6.8715728415934185 39.766802708039215, -6.871662036512695 39.76680274335177, -6.871662036512695 39.76661989478921));13.01.2025 11:30;13.01.2025;
000000000000000001a8;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.871934040853017 39.743356828494065, -6.871751149723329 39.74335678441406, -6.871751149723329 39.74344601280034, -6.871934040853017 39.74344597858779, -6.871934040853017 39.743356828494065));13.01.2025 11:30;13.01.2025;
000000000000000001b1;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.874716504055383 39.75925351965994, -6.874538106002169 39.75925345241127, -6.874538106002169 39.759342657294624, -6.874716504055383 39.75934264627187, -6.874716504055383 39.75925351965994));13.01.2025 11:30;13.01.2025;
000000000000000001b7;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.874988521106632 39.76446614474304, -6.874894820761127 39.7644661441086, -6.874894820761128 39.76464453845884, -6.874988521106632 39.76464453907068, -6.874988521106632 39.76446614474304));13.01.2025 11:30;13.01.2025;
000000000000000001be;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.885766102319768 39.739490772373124, -6.885676970009 39.73949074108848, -6.885676970009 39.739673588966355, -6.885766102319768 39.73967354195504, -6.885766102319768 39.739490772373124));13.01.2025 11:30;13.01.2025;
000000000000000001bf;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.88594453100181 39.735361653621126, -6.885766102319768 39.73536159999993, -6.885766102319768 39.73545083834029, -6.885944531001809 39.73545081366067, -6.88594453100181 39.735361653621126));13.01.2025 11:30;13.01.2025;
000000000000000001c2;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.886934409783672 39.73940160596844, -6.886756060251641 39.739401550179046, -6.886756060251641 39.73949078251593, -6.886934409783672 39.73949076000978, -6.886934409783672 39.73940160596844));13.01.2025 11:30;13.01.2025;
000000000000000001c6;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.887924385389668 39.743535189163154, -6.887741531388696 39.743535168615715, -6.887741531388696 39.743624316543645, -6.887924385389668 39.74362433706898, -6.887924385389668 39.743535189163154));13.01.2025 11:30;13.01.2025;
000000000000000001cf;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-6.958618950073685 39.816477144813895, -6.958440569537585 39.81647714378917, -6.958440569537585 39.81656633314765, -6.958618950073685 39.81656633415059, -6.958618950073685 39.816477144813895));13.01.2025 11:30;13.01.2025;
1.00E+00;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.0701009198879445 39.657206929465296, -7.069922566795581 39.65720698424492, -7.069922566795582 39.65729615690161, -7.070100919887944 39.657296180458964, -7.0701009198879445 39.657206929465296));13.01.2025 11:30;13.01.2025;
1.00E+01;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.081418085864693 39.768595295894606, -7.081239784508123 39.768595314558574, -7.0812397845081225 39.76868893882635, -7.081418085864693 39.76868892013918, -7.081418085864693 39.768595295894606));13.01.2025 11:30;13.01.2025;
1.00E+07;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.199905335662822 39.78835802230224, -7.199816191293526 39.7883580094478, -7.199816191293526 39.7885408663978, -7.199905335662822 39.78854087922914, -7.199905335662822 39.78835802230224));13.01.2025 11:30;13.01.2025;
000000000000000001f2;2;20250113T112431_20250113T112443_T29SPD;1;1.73677E+12;POLYGON ((-7.32899633243606 39.65846445739791, -7.328813500881173 39.65846441845684, -7.328813500881173 39.65855363492227, -7.32899633243606 39.65855359551108, -7.32899633243606 39.65846445739791));13.01.2025 11:30;13.01.2025;
